year,code,country,sex,value,highlighted
2016,EST,Estonia,Female,69.63669776778038,False
2017,EST,Estonia,Male,64.41674629841373,False
2017,EST,Estonia,Female,69.80315488275575,False
2018,EST,Estonia,Male,64.70952737854981,False
2018,EST,Estonia,Female,69.97817451726031,False
2019,EST,Estonia,Male,65.02629709232954,False
2019,EST,Estonia,Female,70.18893377908532,False
2020,EST,Estonia,Male,64.73594727638914,False
2020,EST,Estonia,Female,69.85976468562187,False
2021,EST,Estonia,Male,63.82227726288784,False
2021,EST,Estonia,Female,69.0106025303891,False
2022,EST,Estonia,Male,63.98812317207729,False
2022,EST,Estonia,Female,69.34606374836817,False
2023,EST,Estonia,Male,64.64157763567678,False
2023,EST,Estonia,Female,69.89555258876656,False
2000,FIN,Finland,Male,64.75559901337945,False
2000,FIN,Finland,Female,69.41609484004928,False
2001,FIN,Finland,Male,65.00040623412299,False
2001,FIN,Finland,Female,69.54389799822775,False
2002,FIN,Finland,Male,65.15528107017467,False
2002,FIN,Finland,Female,69.5862243450409,False
2003,FIN,Finland,Male,65.2933350156253,False
2003,FIN,Finland,Female,69.72380713476984,False
2004,FIN,Finland,Male,65.44990538405067,False
2004,FIN,Finland,Female,69.94763849314482,False
2005,FIN,Finland,Male,65.57412089302701,False
2005,FIN,Finland,Female,70.1161988543495,False
2006,FIN,Finland,Male,65.70326514388023,False
2006,FIN,Finland,Female,70.24188650670747,False
2007,FIN,Finland,Male,65.86256946327939,False
2007,FIN,Finland,Female,70.38755778851731,False
2008,FIN,Finland,Male,66.12510537018314,False
2008,FIN,Finland,Female,70.5003865844788,False
2009,FIN,Finland,Male,66.31942228917202,False
2009,FIN,Finland,Female,70.65562294617871,False
2010,FIN,Finland,Male,66.54008505814097,False
2010,FIN,Finland,Female,70.76362993579905,False
2011,FIN,Finland,Male,66.84283026220854,False
2011,FIN,Finland,Female,70.90116285918133,False
2012,FIN,Finland,Male,67.12861265436443,False
2012,FIN,Finland,Female,70.9713336179902,False
2013,FIN,Finland,Male,67.40743741932249,False
2013,FIN,Finland,Female,71.10765673453906,False
2014,FIN,Finland,Male,67.6713579792229,False
2014,FIN,Finland,Female,71.20845697388941,False
2015,FIN,Finland,Male,67.8956567491346,False
2015,FIN,Finland,Female,71.3508433637626,False
2016,FIN,Finland,Male,67.99960886479414,False
2016,FIN,Finland,Female,71.40215443739808,False
2017,FIN,Finland,Male,68.22243050037689,False
2017,FIN,Finland,Female,71.50160132742131,False
2018,FIN,Finland,Male,68.43395216174432,False
2018,FIN,Finland,Female,71.65769058150379,False
2019,FIN,Finland,Male,68.62487424495941,False
2019,FIN,Finland,Female,71.78337069520938,False
2020,FIN,Finland,Male,68.47064767322132,False
2020,FIN,Finland,Female,71.60989956038188,False
2021,FIN,Finland,Male,68.48101978597212,False
2021,FIN,Finland,Female,71.47961748023874,False
2022,FIN,Finland,Male,67.98956468833039,False
2022,FIN,Finland,Female,70.85337394104032,False
2023,FIN,Finland,Male,68.31505169512947,False
2023,FIN,Finland,Female,71.15542295704773,False
2000,FRA,France,Male,66.19655624558929,False
2000,FRA,France,Female,70.48697649022442,False
2001,FRA,France,Male,66.34003726803877,False
2001,FRA,France,Female,70.55508679826953,False
2002,FRA,France,Male,66.47247043274464,False
2002,FRA,France,Female,70.56508040087422,False
2003,FRA,France,Male,66.5915443993633,False
2003,FRA,France,Female,70.54705155961369,False
2004,FRA,France,Male,67.10939750355601,False
2004,FRA,France,Female,71.02523301466101,False
2005,FRA,France,Male,67.19162958201355,False
2005,FRA,France,Female,71.06793315576404,False
2006,FRA,France,Male,67.4530290245498,False
2006,FRA,France,Female,71.2307569684834,False
2007,FRA,France,Male,67.63611723709063,False
2007,FRA,France,Female,71.35531077319854,False
2008,FRA,France,Male,67.77470692784978,False
2008,FRA,France,Female,71.36482846182376,False
2009,FRA,France,Male,67.92104644178362,False
2009,FRA,France,Female,71.44556258357784,False
2010,FRA,France,Male,68.0821269870253,False
2010,FRA,France,Female,71.57468226550286,False
2011,FRA,France,Male,68.3426266852695,False
2011,FRA,France,Female,71.74291958386706,False
2012,FRA,France,Male,68.4790836231963,False
2012,FRA,France,Female,71.7052217678959,False
2013,FRA,France,Male,68.70606244566594,False
2013,FRA,France,Female,71.79038908720081,False
2014,FRA,France,Male,68.97987757401056,False
2014,FRA,France,Female,71.92265990244414,False
2015,FRA,France,Male,68.89052967939328,False
2015,FRA,France,Female,71.81641339775452,False
2016,FRA,France,Male,69.08095716565262,False
2016,FRA,France,Female,71.93969646425647,False
2017,FRA,France,Male,69.2557809765311,False
2017,FRA,France,Female,72.01971500499025,False
2018,FRA,France,Male,69.3985102233736,False
2018,FRA,France,Female,72.10169172568897,False
2019,FRA,France,Male,69.52448435065018,False
2019,FRA,France,Female,72.17668185675122,False
2020,FRA,France,Male,68.81264939898635,False
2020,FRA,France,Female,71.41881182401302,False
2021,FRA,France,Male,69.03322872948958,False
2021,FRA,France,Female,71.60674308946555,False
2022,FRA,France,Male,68.63765681781646,False
2022,FRA,France,Female,71.26828851641586,False
2023,FRA,France,Male,68.80656528890846,False
2023,FRA,France,Female,71.35777559434327,False
2000,GBR,United Kingdom,Male,66.19908136844366,False
2000,GBR,United Kingdom,Female,68.27788991176446,False
2001,GBR,United Kingdom,Male,66.45519898780152,False
2001,GBR,United Kingdom,Female,68.43895869220901,False
2002,GBR,United Kingdom,Male,66.6083448831199,False
2002,GBR,United Kingdom,Female,68.47284421455366,False
2003,GBR,United Kingdom,Male,66.79298010513764,False
2003,GBR,United Kingdom,Female,68.50243441305513,False
2004,GBR,United Kingdom,Male,67.20016745931154,False
2004,GBR,United Kingdom,Female,68.80524848397236,False
2005,GBR,United Kingdom,Male,67.40725332585829,False
2005,GBR,United Kingdom,Female,68.8959253828896,False
2006,GBR,United Kingdom,Male,67.55519658474296,False
2006,GBR,United Kingdom,Female,69.046139752324,False
2007,GBR,United Kingdom,Male,67.64586964894251,False
2007,GBR,United Kingdom,Female,69.07324338432339,False
2008,GBR,United Kingdom,Male,67.73623003822748,False
2008,GBR,United Kingdom,Female,69.07074395874577,False
2009,GBR,United Kingdom,Male,67.98677939686257,False
2009,GBR,United Kingdom,Female,69.29518975916588,False
2010,GBR,United Kingdom,Male,68.2123486468723,False
2010,GBR,United Kingdom,Female,69.40164957946371,False
2011,GBR,United Kingdom,Male,68.52970667455156,False
2011,GBR,United Kingdom,Female,69.59851236951702,False
2012,GBR,United Kingdom,Male,68.64156436609349,False
2012,GBR,United Kingdom,Female,69.55523095267631,False
2013,GBR,United Kingdom,Male,68.63653841343488,False
2013,GBR,United Kingdom,Female,69.57473002202023,False
2014,GBR,United Kingdom,Male,68.77892066445504,False
2014,GBR,United Kingdom,Female,69.65434641377803,False
2015,GBR,United Kingdom,Male,68.675330586765,False
2015,GBR,United Kingdom,Female,69.49294249287925,False
2016,GBR,United Kingdom,Male,68.7060330849141,False
2016,GBR,United Kingdom,Female,69.50058124669758,False
2017,GBR,United Kingdom,Male,68.75714097166562,False
2017,GBR,United Kingdom,Female,69.56481550430046,False
2018,GBR,United Kingdom,Male,68.78714888876405,False
2018,GBR,United Kingdom,Female,69.58809365306777,False
2019,GBR,United Kingdom,Male,68.97330505396873,False
2019,GBR,United Kingdom,Female,69.74944438588103,False
2020,GBR,United Kingdom,Male,67.68556381306009,False
2020,GBR,United Kingdom,Female,68.59181246857244,False
2021,GBR,United Kingdom,Male,67.75858335173191,False
2021,GBR,United Kingdom,Female,68.52117623030146,False
2022,GBR,United Kingdom,Male,68.02183207958733,False
2022,GBR,United Kingdom,Female,68.6297184689255,False
2023,GBR,United Kingdom,Male,67.97322637323815,False
2023,GBR,United Kingdom,Female,68.59062197296882,False
2000,GRC,Greece,Male,66.64429147625331,False
2000,GRC,Greece,Female,69.10770829939278,False
2001,GRC,Greece,Male,66.94341276538803,False
2001,GRC,Greece,Female,69.3324100184677,False
2002,GRC,Greece,Male,67.02589785210337,False
2002,GRC,Greece,Female,69.3697420355171,False
2003,GRC,Greece,Male,67.05074486073754,False
2003,GRC,Greece,Female,69.39274136625156,False
2004,GRC,Greece,Male,67.09488896592521,False
2004,GRC,Greece,Female,69.54694622502421,False
2005,GRC,Greece,Male,67.17566465106454,False
2005,GRC,Greece,Female,69.70030189217623,False
2006,GRC,Greece,Male,67.30762560109697,False
2006,GRC,Greece,Female,69.83354705183002,False
2007,GRC,Greece,Male,67.23955744598702,False
2007,GRC,Greece,Female,69.82967956528456,False
2008,GRC,Greece,Male,67.49986794467955,False
2008,GRC,Greece,Female,70.08843363196185,False
2009,GRC,Greece,Male,67.62132516732706,False
2009,GRC,Greece,Female,70.19077466466443,False
2010,GRC,Greece,Male,67.83812179858297,False
2010,GRC,Greece,Female,70.30770366173282,False
2011,GRC,Greece,Male,67.87193124774814,False
2011,GRC,Greece,Female,70.37466259388238,False
2012,GRC,Greece,Male,67.89567325601301,False
2012,GRC,Greece,Female,70.31071009059015,False
2013,GRC,Greece,Male,68.22275569625961,False
2013,GRC,Greece,Female,70.58202278564166,False
2014,GRC,Greece,Male,68.36844162251771,False
2014,GRC,Greece,Female,70.77871768171575,False
2015,GRC,Greece,Male,68.21131293278333,False
2015,GRC,Greece,Female,70.56899203636691,False
2016,GRC,Greece,Male,68.51843979681122,False
2016,GRC,Greece,Female,70.78130351299421,False
2017,GRC,Greece,Male,68.59376210003185,False
2017,GRC,Greece,Female,70.80642213318268,False
2018,GRC,Greece,Male,68.8161158663487,False
2018,GRC,Greece,Female,71.00800740740003,False
2019,GRC,Greece,Male,68.96281212119325,False
2019,GRC,Greece,Female,71.10005379775578,False
2020,GRC,Greece,Male,68.47986408479953,False
2020,GRC,Greece,Female,70.49966255820851,False
2021,GRC,Greece,Male,67.6047075009184,False
2021,GRC,Greece,Female,69.77728173936136,False
2022,GRC,Greece,Male,67.53420611846292,False
2022,GRC,Greece,Female,69.84915989150514,False
2023,GRC,Greece,Male,67.97876590524272,False
2023,GRC,Greece,Female,70.25039959944661,False
2000,HUN,Hungary,Male,59.14859267998828,False
2000,HUN,Hungary,Female,64.84516130365289,False
2001,HUN,Hungary,Male,59.61588101237765,False
2001,HUN,Hungary,Female,65.18006680164615,False
2002,HUN,Hungary,Male,59.88187675519548,False
2002,HUN,Hungary,Female,65.3899618991782,False
2003,HUN,Hungary,Male,60.06094253353252,False
2003,HUN,Hungary,Female,65.58296358060271,False
2004,HUN,Hungary,Male,60.320100716339226,False
2004,HUN,Hungary,Female,65.817793266378,False
2005,HUN,Hungary,Male,60.428285434398575,False
2005,HUN,Hungary,Female,65.89284433137291,False
2006,HUN,Hungary,Male,60.73830174169115,False
2006,HUN,Hungary,Female,66.19232345514489,False
2007,HUN,Hungary,Male,61.03272435996003,False
2007,HUN,Hungary,Female,66.41871160094922,False
2008,HUN,Hungary,Male,61.410616010483125,False
2008,HUN,Hungary,Female,66.64332571658476,False
2009,HUN,Hungary,Male,61.71729602394834,False
2009,HUN,Hungary,Female,66.82547691194446,False
2010,HUN,Hungary,Male,62.06264689527234,False
2010,HUN,Hungary,Female,66.9454283931463,False
2011,HUN,Hungary,Male,62.4539149604846,False
2011,HUN,Hungary,Female,67.1526093135236,False
2012,HUN,Hungary,Male,62.81731699735462,False
2012,HUN,Hungary,Female,67.30168655912175,False
2013,HUN,Hungary,Male,63.18241793141859,False
2013,HUN,Hungary,Female,67.49941772810348,False
2014,HUN,Hungary,Male,63.41211595202821,False
2014,HUN,Hungary,Female,67.64102804987509,False
2015,HUN,Hungary,Male,63.505519847425504,False
2015,HUN,Hungary,Female,67.64583604603936,False
2016,HUN,Hungary,Male,63.61461735769976,False
2016,HUN,Hungary,Female,67.84526996269378,False
2017,HUN,Hungary,Male,63.697940469802,False
2017,HUN,Hungary,Female,67.8904291707142,False
2018,HUN,Hungary,Male,63.84414487726603,False
2018,HUN,Hungary,Female,68.00994180535142,False
2019,HUN,Hungary,Male,64.03719532363824,False
2019,HUN,Hungary,Female,68.13602850998008,False
2020,HUN,Hungary,Male,63.31329817276516,False
2020,HUN,Hungary,Female,67.28191713180773,False
2021,HUN,Hungary,Male,62.07532704861149,False
2021,HUN,Hungary,Female,66.17972841773408,False
2022,HUN,Hungary,Male,63.34272199936648,False
2022,HUN,Hungary,Female,67.33031441892918,False
2023,HUN,Hungary,Male,64.04247624640473,False
2023,HUN,Hungary,Female,67.92341263463526,False
2000,IRL,Ireland,Male,65.49593194428454,False
2000,IRL,Ireland,Female,68.364657198931,False
2001,IRL,Ireland,Male,65.91004048593437,False
2001,IRL,Ireland,Female,68.69468483971,False
2002,IRL,Ireland,Male,66.27461001612143,False
2002,IRL,Ireland,Female,68.93253170242966,False
2003,IRL,Ireland,Male,66.64913564085704,False
2003,IRL,Ireland,Female,69.14897776404129,False
2004,IRL,Ireland,Male,66.96758249319188,False
2004,IRL,Ireland,Female,69.339722268528,False
2005,IRL,Ireland,Male,67.28789635975419,False
2005,IRL,Ireland,Female,69.54734584654443,False
2006,IRL,Ireland,Male,67.48762956566257,False
2006,IRL,Ireland,Female,69.63074272403202,False
2007,IRL,Ireland,Male,67.73323219885597,False
2007,IRL,Ireland,Female,69.86178697413636,False
2008,IRL,Ireland,Male,67.89610096789418,False
2008,IRL,Ireland,Female,70.03680915434485,False
2009,IRL,Ireland,Male,68.13924366188456,False
2009,IRL,Ireland,Female,70.25756441446826,False
2010,IRL,Ireland,Male,68.56722372375258,False
2010,IRL,Ireland,Female,70.48690782276647,False
2011,IRL,Ireland,Male,68.73955993390456,False
2011,IRL,Ireland,Female,70.5198096397901,False
2012,IRL,Ireland,Male,68.83190829831464,False
2012,IRL,Ireland,Female,70.56499306729711,False
2013,IRL,Ireland,Male,69.01110489177208,False
2013,IRL,Ireland,Female,70.62853118560639,False
2014,IRL,Ireland,Male,69.32803651692278,False
2014,IRL,Ireland,Female,70.73692549469456,False
2015,IRL,Ireland,Male,69.47751875151377,False
2015,IRL,Ireland,Female,70.7849917291154,False
2016,IRL,Ireland,Male,69.61951506408498,False
2016,IRL,Ireland,Female,70.85462861140451,False
2017,IRL,Ireland,Male,69.8353700813749,False
2017,IRL,Ireland,Female,71.04267051800066,False
2018,IRL,Ireland,Male,69.9610112881939,False
2018,IRL,Ireland,Female,71.15283433956995,False
2019,IRL,Ireland,Male,70.15400801028382,False
2019,IRL,Ireland,Female,71.33140344826033,False
2020,IRL,Ireland,Male,69.8243849718222,False
2020,IRL,Ireland,Female,70.815285338669,False
2021,IRL,Ireland,Male,69.86312810982584,False
2021,IRL,Ireland,Female,70.74073999428465,False
2022,IRL,Ireland,Male,69.68095776153592,False
2022,IRL,Ireland,Female,70.49209270608416,False
2023,IRL,Ireland,Male,69.89209934173823,False
2023,IRL,Ireland,Female,70.66709881837355,False
2000,ISL,Iceland,Male,68.39907434351663,False
2000,ISL,Iceland,Female,69.68034957837519,False
2001,ISL,Iceland,Male,68.60581065574718,False
2001,ISL,Iceland,Female,69.8813933337007,False
2002,ISL,Iceland,Male,68.72167993822949,False
2002,ISL,Iceland,Female,70.0620757575863,False
2003,ISL,Iceland,Male,68.85344840568185,False
2003,ISL,Iceland,Female,70.168377166933,False
2004,ISL,Iceland,Male,69.01252076209003,False
2004,ISL,Iceland,Female,70.2269055509534,False
2005,ISL,Iceland,Male,69.23853562799034,False
2005,ISL,Iceland,Female,70.26220983110045,False
2006,ISL,Iceland,Male,69.29961458844154,False
2006,ISL,Iceland,Female,70.24053409309033,False
2007,ISL,Iceland,Male,69.34525626525769,False
2007,ISL,Iceland,Female,70.35249791401327,False
2008,ISL,Iceland,Male,69.47079838524859,False
2008,ISL,Iceland,Female,70.46440675778946,False
2009,ISL,Iceland,Male,69.59636768543417,False
2009,ISL,Iceland,Female,70.55755916211236,False
2010,ISL,Iceland,Male,69.73071105056403,False
2010,ISL,Iceland,Female,70.71281465770521,False
2011,ISL,Iceland,Male,69.90964838154844,False
2011,ISL,Iceland,Female,70.74978080111562,False
2012,ISL,Iceland,Male,70.06225763836565,False
2012,ISL,Iceland,Female,70.71862631915755,False
2013,ISL,Iceland,Male,70.12523521192745,False
2013,ISL,Iceland,Female,70.68785469182197,False
2014,ISL,Iceland,Male,70.16256772691543,False
2014,ISL,Iceland,Female,70.72159949453399,False
2015,ISL,Iceland,Male,70.17418806030318,False
2015,ISL,Iceland,Female,70.68992930980292,False
2016,ISL,Iceland,Male,70.21141274745248,False
2016,ISL,Iceland,Female,70.75058130666899,False
2017,ISL,Iceland,Male,70.3113390150105,False
2017,ISL,Iceland,Female,70.84562831285406,False
2018,ISL,Iceland,Male,70.40323180232545,False
2018,ISL,Iceland,Female,70.87567005601439,False
2019,ISL,Iceland,Male,70.61766680191751,False
2019,ISL,Iceland,Female,71.03354416461444,False
2020,ISL,Iceland,Male,70.38901874047241,False
2020,ISL,Iceland,Female,70.6812898111124,False
2021,ISL,Iceland,Male,70.48713042849084,False
2021,ISL,Iceland,Female,70.55686639427955,False
2022,ISL,Iceland,Male,69.9437308708326,False
2022,ISL,Iceland,Female,70.15227291767651,False
2023,ISL,Iceland,Male,69.95087732247143,False
2023,ISL,Iceland,Female,70.40674357390064,False
2000,ISR,Israel,Male,67.96711059513301,False
2000,ISR,Israel,Female,69.68625411563049,False
2001,ISR,Israel,Male,68.10162495616088,False
2001,ISR,Israel,Female,69.8568977907694,False
2002,ISR,Israel,Male,68.12011949496632,False
2002,ISR,Israel,Female,69.94819530731894,False
2003,ISR,Israel,Male,68.48344204095902,False
2003,ISR,Israel,Female,70.09824881428779,False
2004,ISR,Israel,Male,68.788311439945,False
2004,ISR,Israel,Female,70.27526793636275,False
2005,ISR,Israel,Male,69.07306638460756,False
2005,ISR,Israel,Female,70.4373465477944,False
2006,ISR,Israel,Male,69.20492621984155,False
2006,ISR,Israel,Female,70.59309790779142,False
2007,ISR,Israel,Male,69.47712372505093,False
2007,ISR,Israel,Female,70.78768590204278,False
2008,ISR,Israel,Male,69.86017281670779,False
2008,ISR,Israel,Female,71.03048430808197,False
2009,ISR,Israel,Male,70.1294847597224,False
2009,ISR,Israel,Female,71.25390308982408,False
2010,ISR,Israel,Male,70.28373752428034,False
2010,ISR,Israel,Female,71.42868479161861,False
2011,ISR,Israel,Male,70.40554932905717,False
2011,ISR,Israel,Female,71.51429731700061,False
2012,ISR,Israel,Male,70.56348907342888,False
2012,ISR,Israel,Female,71.62692601011742,False
2013,ISR,Israel,Male,70.72424820729584,False
2013,ISR,Israel,Female,71.72862778346033,False
2014,ISR,Israel,Male,70.87654260710502,False
2014,ISR,Israel,Female,71.8678094568128,False
2015,ISR,Israel,Male,70.9219359239181,False
2015,ISR,Israel,Female,71.95136378032896,False
2016,ISR,Israel,Male,71.08812489660322,False
2016,ISR,Israel,Female,72.09192442714692,False
2017,ISR,Israel,Male,71.24553420653902,False
2017,ISR,Israel,Female,72.26564129002706,False
2018,ISR,Israel,Male,71.44172014624208,False
2018,ISR,Israel,Female,72.40839999720282,False
2019,ISR,Israel,Male,71.58622576574282,False
2019,ISR,Israel,Female,72.53947701705813,False
2020,ISR,Israel,Male,70.8955164128563,False
2020,ISR,Israel,Female,72.0208434637794,False
2021,ISR,Israel,Male,70.74564109701701,False
2021,ISR,Israel,Female,71.81249621193766,False
2022,ISR,Israel,Male,70.97069962405286,False
2022,ISR,Israel,Female,71.98675726847284,False
2023,ISR,Israel,Male,70.86787383296708,False
2023,ISR,Israel,Female,72.19342609032552,False
2000,ITA,Italy,Male,67.25101470101254,False
2000,ITA,Italy,Female,70.57867623159954,False
2001,ITA,Italy,Male,67.49012754631798,False
2001,ITA,Italy,Female,70.79343951559679,False
2002,ITA,Italy,Male,67.68661800198288,False
2002,ITA,Italy,Female,70.91506501770591,False
2003,ITA,Italy,Male,67.70757286044439,False
2003,ITA,Italy,Female,70.83298644645585,False
2004,ITA,Italy,Male,68.21944693430615,False
2004,ITA,Italy,Female,71.37019704804209,False
2005,ITA,Italy,Male,68.35743523039068,False
2005,ITA,Italy,Female,71.42969314766822,False
2006,ITA,Italy,Male,68.63652056159206,False
2006,ITA,Italy,Female,71.64576530870234,False
2007,ITA,Italy,Male,68.83912676497738,False
2007,ITA,Italy,Female,71.73238057899026,False
2008,ITA,Italy,Male,69.06040395863742,False
2008,ITA,Italy,Female,71.84599398987066,False
2009,ITA,Italy,Male,69.3127509692318,False
2009,ITA,Italy,Female,71.98475340147435,False
2010,ITA,Italy,Male,69.61191307212496,False
2010,ITA,Italy,Female,72.20616858302616,False
2011,ITA,Italy,Male,69.77351843414493,False
2011,ITA,Italy,Female,72.25651851328556,False
2012,ITA,Italy,Male,69.8730746081782,False
2012,ITA,Italy,Female,72.25503522640405,False
2013,ITA,Italy,Male,70.15770923808708,False
2013,ITA,Italy,Female,72.44671130643995,False
2014,ITA,Italy,Male,70.35945337673135,False
2014,ITA,Italy,Female,72.57097073623353,False
2015,ITA,Italy,Male,70.27584115440284,False
2015,ITA,Italy,Female,72.3644169176534,False
